Epoch,Train Loss,Validation Loss,Train Accuracy,Validation Accuracy,Test Accuracy
1,53638541312.0,870988447744.0,0.5934085301374692,0.6,0.6005917159763313
2,682097049600.0,1468967288832.0,0.6253084243919633,0.6129310344827587,0.6174978867286559
3,3374043889664.0,8738314387456.0,0.5522559041240748,0.5573275862068966,0.558748943364328
4,6764118409216.0,653807648768.0,0.47629538244624603,0.4732758620689655,0.4737954353338969
5,1188436115456.0,856260476928.0,0.5693514275643285,0.55,0.5566356720202874
6,1270631104512.0,707829104640.0,0.799524145223828,0.7982758620689655,0.7933220625528318
7,587285725184.0,236247203840.0,0.8230525202678887,0.8172413793103448,0.8076923076923077
8,413094576128.0,28277071872.0,0.8358301022206556,0.8288793103448275,0.8296703296703297
9,114709831680.0,252087222272.0,0.7719421924568206,0.7642241379310345,0.7688081149619611
10,192604667904.0,463675916288.0,0.7918575960521678,0.7969827586206897,0.7912087912087912
11,401275650048.0,6875942912.0,0.8559217483256961,0.8521551724137931,0.8520710059171598
12,16680593408.0,85941043200.0,0.8334508283397956,0.8271551724137931,0.8258664412510567
13,335811969024.0,13734928384.0,0.8567148396193162,0.8530172413793103,0.852916314454776
14,24364386304.0,341700640768.0,0.8501938667606627,0.846551724137931,0.8465765004226543
15,287330533376.0,18119618560.0,0.8571554458935495,0.8547413793103448,0.8533389687235841
16,28940742656.0,16469601280.0,0.8572435671483962,0.8538793103448276,0.8533389687235841
17,27875796992.0,17210146816.0,0.853013746915756,0.8508620689655172,0.8469991546914624
18,289911504896.0,18869596160.0,0.8572435671483962,0.8547413793103448,0.8533389687235841
19,28117874688.0,22708566016.0,0.8573316884032428,0.8547413793103448,0.8533389687235841
20,30373136384.0,26387306496.0,0.8572435671483962,0.8547413793103448,0.8533389687235841
21,34294982656.0,126215520256.0,0.8521325343672894,0.8474137931034482,0.8478444632290786
22,121600884736.0,24143534080.0,0.8573316884032428,0.8547413793103448,0.8537616229923922
23,38210605056.0,19369779200.0,0.8573316884032428,0.8547413793103448,0.8533389687235841
24,39520632832.0,15744002048.0,0.8572435671483962,0.8547413793103448,0.8533389687235841
25,39537192960.0,13021316096.0,0.8572435671483962,0.8547413793103448,0.8533389687235841
26,38654906368.0,11029209088.0,0.8571554458935495,0.8543103448275862,0.8533389687235841
27,40727154688.0,10051394560.0,0.8572435671483962,0.8543103448275862,0.8533389687235841
28,33156618240.0,9497951232.0,0.8573316884032428,0.8543103448275862,0.8533389687235841
29,28528576512.0,9182220288.0,0.8574198096580895,0.8543103448275862,0.8537616229923922
30,24483270656.0,9270874112.0,0.8571554458935495,0.8538793103448276,0.8533389687235841
