Epoch,Train Loss,Validation Loss,Train Accuracy,Validation Accuracy,Test Accuracy
1,136.16554260253906,524.599853515625,0.74788508988368,0.7418103448275862,0.7430262045646661
2,454.4832458496094,2785.819091796875,0.511720126894607,0.5103448275862069,0.518174133558749
3,2609.954833984375,487.77850341796875,0.5333098343320409,0.5357758620689655,0.5278951817413355
4,446.54803466796875,537.9525146484375,0.7057631300669721,0.7064655172413793,0.7054099746407438
5,521.51318359375,324.1811218261719,0.8573316884032428,0.8547413793103448,0.8537616229923922
6,317.20501708984375,250.7529296875,0.8572435671483962,0.8543103448275862,0.8533389687235841
7,253.85763549804688,162.44529724121094,0.8573316884032428,0.8547413793103448,0.8533389687235841
8,162.17066955566406,112.70796203613281,0.8575079309129362,0.8525862068965517,0.8520710059171598
9,109.15545654296875,80.94850158691406,0.8272823405005287,0.8280172413793103,0.8313609467455622
10,74.56536102294922,34.076271057128906,0.8563623545999295,0.8538793103448276,0.852916314454776
11,28.69108009338379,21.925186157226562,0.8554811420514629,0.8525862068965517,0.852916314454776
12,17.528247833251953,11.248130798339844,0.8539830807190695,0.8508620689655172,0.8520710059171598
13,10.39416217803955,7.459580421447754,0.8538068382093761,0.8491379310344828,0.8503803888419273
14,5.949090480804443,4.798356056213379,0.8532781106802961,0.8508620689655172,0.849535080304311
15,4.0878777503967285,4.186259746551514,0.8553048995417695,0.8521551724137931,0.8499577345731192
16,3.996582269668579,4.136702537536621,0.8560979908353895,0.8538793103448276,0.8520710059171598
17,4.557178497314453,3.3746097087860107,0.8559217483256961,0.8538793103448276,0.8524936601859678
18,4.261094570159912,2.4400689601898193,0.8559217483256961,0.8538793103448276,0.852916314454776
19,3.4617366790771484,1.9461333751678467,0.8550405357772295,0.8538793103448276,0.8524936601859678
20,2.76310658454895,1.9405845403671265,0.8533662319351427,0.8508620689655172,0.8512256973795436
21,2.132687568664551,1.6311694383621216,0.8532781106802961,0.85,0.8512256973795436
22,1.620713710784912,1.158179521560669,0.8501938667606627,0.8487068965517242,0.8503803888419273
23,1.2832043170928955,0.9448521137237549,0.8496651392315827,0.8491379310344828,0.8508030431107354
24,1.113937497138977,0.9998891949653625,0.8496651392315827,0.8474137931034482,0.8499577345731192
25,0.992970883846283,1.0223464965820312,0.8507225942897427,0.846551724137931,0.849112426035503
26,0.8441764712333679,0.6294294595718384,0.8499295029961227,0.8469827586206896,0.8461538461538461
27,0.5972508192062378,0.652324378490448,0.8502819880155094,0.8456896551724138,0.8465765004226543
28,0.4770224988460541,0.5656196475028992,0.8500176242509694,0.8426724137931034,0.8469991546914624
29,0.4951726198196411,0.7387404441833496,0.8520444131124427,0.8452586206896552,0.8478444632290786
30,0.4911089539527893,1.3492562770843506,0.8541593232287628,0.85,0.8503803888419273
31,0.5264132022857666,0.6448752880096436,0.8554811420514629,0.8530172413793103,0.8533389687235841
32,0.468794047832489,0.658109188079834,0.8558336270708495,0.8525862068965517,0.852916314454776
33,0.4572845697402954,0.6576266884803772,0.8560979908353895,0.853448275862069,0.8533389687235841
34,0.4243386387825012,0.6622055172920227,0.8562742333450828,0.853448275862069,0.8533389687235841
35,0.41542476415634155,0.6670215725898743,0.8565385971096229,0.853448275862069,0.8533389687235841
36,0.4071412682533264,0.6699053049087524,0.8568910821290096,0.8538793103448276,0.8524936601859678
37,0.3996782898902893,0.673103928565979,0.8571554458935495,0.8538793103448276,0.8524936601859678
38,0.3956427574157715,0.6788257360458374,0.8573316884032428,0.8543103448275862,0.8533389687235841
39,0.39256083965301514,0.6848097443580627,0.8572435671483962,0.8538793103448276,0.8533389687235841
40,0.3914424479007721,0.6848558187484741,0.8573316884032428,0.8543103448275862,0.8537616229923922
41,0.3895792067050934,0.6792325973510742,0.8572435671483962,0.8547413793103448,0.8537616229923922
42,0.38904139399528503,0.6751060485839844,0.8571554458935495,0.8547413793103448,0.8537616229923922
43,0.3889939785003662,0.6723868250846863,0.8571554458935495,0.8547413793103448,0.8537616229923922
44,0.38905391097068787,0.6730998754501343,0.8572435671483962,0.8543103448275862,0.8537616229923922
45,0.3889462351799011,0.6742458939552307,0.8572435671483962,0.8543103448275862,0.8537616229923922
46,0.38815778493881226,0.6762779951095581,0.8573316884032428,0.8547413793103448,0.8537616229923922
47,0.38670799136161804,0.6801404356956482,0.8573316884032428,0.8547413793103448,0.8537616229923922
48,0.38528141379356384,0.6847052574157715,0.8574198096580895,0.8547413793103448,0.8537616229923922
49,0.3841845691204071,0.6901593208312988,0.8574198096580895,0.8547413793103448,0.8537616229923922
50,0.3831779658794403,0.6962080597877502,0.8574198096580895,0.8547413793103448,0.8537616229923922
51,0.38230985403060913,0.7027572393417358,0.8574198096580895,0.8547413793103448,0.8537616229923922
52,0.38192346692085266,0.7087821364402771,0.8574198096580895,0.8547413793103448,0.8537616229923922
53,0.3817521631717682,0.7142647504806519,0.8574198096580895,0.8543103448275862,0.8537616229923922
54,0.38181498646736145,0.71558678150177,0.8574198096580895,0.8543103448275862,0.8537616229923922
55,0.3816284239292145,0.7131776809692383,0.8574198096580895,0.8547413793103448,0.8537616229923922
56,0.3810274302959442,0.7104419469833374,0.8574198096580895,0.8547413793103448,0.8537616229923922
57,0.38063502311706543,0.7078735828399658,0.8574198096580895,0.8547413793103448,0.8537616229923922
58,0.38082563877105713,0.7067275643348694,0.8574198096580895,0.8547413793103448,0.8537616229923922
59,0.3809720277786255,0.7071427702903748,0.8574198096580895,0.8547413793103448,0.8537616229923922
60,0.38064345717430115,0.7088571190834045,0.8574198096580895,0.8547413793103448,0.8537616229923922
61,0.3801734149456024,0.7115537524223328,0.8574198096580895,0.8547413793103448,0.8537616229923922
62,0.3797008991241455,0.7157567143440247,0.8574198096580895,0.8547413793103448,0.8537616229923922
63,0.37921634316444397,0.7194520235061646,0.8574198096580895,0.8547413793103448,0.8537616229923922
64,0.37907424569129944,0.7213234305381775,0.8574198096580895,0.8547413793103448,0.8537616229923922
65,0.3789672553539276,0.7219993472099304,0.8574198096580895,0.8547413793103448,0.8537616229923922
66,0.378729909658432,0.7211056351661682,0.8574198096580895,0.8547413793103448,0.8537616229923922
67,0.37841418385505676,0.7188870310783386,0.8574198096580895,0.8547413793103448,0.8537616229923922
68,0.3780979812145233,0.716129720211029,0.8574198096580895,0.8547413793103448,0.8537616229923922
69,0.37786462903022766,0.714253842830658,0.8574198096580895,0.8547413793103448,0.8537616229923922
70,0.3777815103530884,0.7134214043617249,0.8574198096580895,0.8547413793103448,0.8537616229923922
71,0.37764105200767517,0.7136179208755493,0.8574198096580895,0.8547413793103448,0.8537616229923922
72,0.3774406313896179,0.7151110172271729,0.8574198096580895,0.8547413793103448,0.8537616229923922
73,0.37725332379341125,0.7155596613883972,0.8574198096580895,0.8547413793103448,0.8537616229923922
74,0.3771006166934967,0.7152189612388611,0.8574198096580895,0.8547413793103448,0.8537616229923922
75,0.377032995223999,0.7143768668174744,0.8574198096580895,0.8547413793103448,0.8537616229923922
76,0.3769214451313019,0.7133055925369263,0.8574198096580895,0.8547413793103448,0.8537616229923922
77,0.3767361044883728,0.7119224667549133,0.8574198096580895,0.8547413793103448,0.8537616229923922
78,0.3765133023262024,0.71053147315979,0.8574198096580895,0.8547413793103448,0.8537616229923922
