Epoch,Train Loss,Validation Loss,Train Accuracy,Validation Accuracy,Test Accuracy
1,4316.3115234375,79106.359375,0.7470919985900599,0.7495689655172414,0.7493660185967879
2,75832.140625,434669.5,0.7886852308776877,0.7775862068965518,0.7895181741335587
3,400955.0,5121272.0,0.588385618611209,0.5883620689655172,0.595519864750634
4,4589546.0,107469.3046875,0.7975854776172012,0.7961206896551725,0.7958579881656804
5,100352.6640625,913333.6875,0.6812654212195982,0.6767241379310345,0.6863905325443787
6,857538.8125,123993.4375,0.8573316884032428,0.8547413793103448,0.8524936601859678
7,123996.4921875,458783.875,0.6497180119844906,0.6564655172413794,0.6525781910397295
8,400602.71875,144712.796875,0.7011808248149454,0.7008620689655173,0.6956889264581573
9,126470.3828125,60777.9296875,0.7811949242157208,0.7853448275862069,0.7814877430262046
10,60233.23828125,92691.2734375,0.8100986958054283,0.8125,0.8072696534234995
11,89237.7890625,49581.04296875,0.8577722946774762,0.8551724137931035,0.8533389687235841
12,45986.8828125,58011.1640625,0.8573316884032428,0.8547413793103448,0.8533389687235841
13,53025.26953125,83993.1171875,0.8504582305252026,0.8452586206896552,0.8508030431107354
14,73169.4296875,95827.3671875,0.8471977440958759,0.8435344827586206,0.8482671174978867
15,74469.59375,50235.40234375,0.8560979908353895,0.8568965517241379,0.8533389687235841
16,44972.734375,34187.36328125,0.8565385971096229,0.8556034482758621,0.8541842772612004
17,30328.2109375,31973.666015625,0.8545999295029961,0.8491379310344828,0.8516483516483516
18,26325.083984375,34076.1015625,0.8458759252731759,0.8392241379310345,0.8415046491969569
19,28163.04296875,31049.859375,0.8421748325696158,0.8353448275862069,0.8453085376162299
20,25269.4375,24178.57421875,0.826401127952062,0.815948275862069,0.8191039729501268
21,18389.248046875,18777.322265625,0.8093056045118082,0.8051724137931034,0.8081149619611158
22,14507.8251953125,16288.3173828125,0.8042826929855481,0.8017241379310345,0.805156382079459
23,12706.0927734375,15096.576171875,0.8092174832569616,0.8051724137931034,0.8055790363482671
24,11553.4423828125,13408.6005859375,0.814152273528375,0.8146551724137931,0.8064243448858833
25,10200.3857421875,10863.3427734375,0.8233168840324286,0.8323275862068965,0.8233305156382079
26,8562.6201171875,9039.0986328125,0.8416461050405358,0.844396551724138,0.8465765004226543
27,7328.8447265625,8396.3330078125,0.8397074374339091,0.8435344827586206,0.8457311918850381
28,6603.40380859375,7772.7880859375,0.7724709199859006,0.7788793103448276,0.7785291631445478
29,6164.04638671875,7339.0595703125,0.7307895664434262,0.7370689655172413,0.7383770076077768
30,5810.16357421875,6931.80078125,0.7168664081776525,0.7219827586206896,0.7218934911242604
31,5390.03125,6439.86328125,0.7099048290447656,0.7116379310344828,0.7189349112426036
32,4951.93798828125,6053.8935546875,0.7072611913993655,0.7073275862068965,0.7121724429416737
33,4545.04541015625,5759.8154296875,0.7062037363412055,0.7034482758620689,0.7138630600169061
34,4118.48974609375,5569.9951171875,0.7032957349312654,0.7021551724137931,0.7155536770921387
35,3745.974365234375,5412.65185546875,0.7021501586182587,0.7043103448275863,0.7134404057480981
36,3444.225830078125,5348.62451171875,0.7130771942192456,0.7137931034482758,0.7248520710059172
37,3114.210693359375,5249.08740234375,0.7541416989777935,0.7573275862068966,0.7637362637362637
38,2802.360595703125,5113.85498046875,0.761455763130067,0.7633620689655173,0.7709213863060017
39,2540.875732421875,4936.466796875,0.7697391610856539,0.7685344827586207,0.7730346576500423
40,2307.657470703125,4796.99462890625,0.7762601339443074,0.7728448275862069,0.7806424344885884
41,2128.1708984375,4672.798828125,0.7778463165315475,0.7741379310344828,0.7865595942519019
42,1975.972900390625,4535.01806640625,0.7805780754317941,0.7762931034482758,0.7899408284023669
43,1832.0758056640625,4406.91162109375,0.7824286217835742,0.7788793103448276,0.7916314454775993
44,1688.445068359375,4285.92822265625,0.7847197744095876,0.7788793103448276,0.7890955198647507
45,1562.9693603515625,4187.21142578125,0.7748501938667607,0.771551724137931,0.7772612003381234
46,1457.562255859375,4111.3349609375,0.7394254494183997,0.7336206896551725,0.7434488588334742
47,1358.1405029296875,4070.754638671875,0.7404829044765597,0.7349137931034483,0.7400676246830094
48,1263.7779541015625,4039.84619140625,0.7375749030666197,0.7314655172413793,0.7333051563820795
49,1192.027099609375,3950.68798828125,0.7099048290447656,0.7051724137931035,0.7079459002535926
50,1110.36279296875,3821.099609375,0.6875220303137116,0.6818965517241379,0.6885038038884193
51,1020.79541015625,3658.96728515625,0.6796792386323581,0.6693965517241379,0.6783601014370245
52,958.1949462890625,3538.466064453125,0.6739513570673247,0.6676724137931035,0.6766694843617921
53,907.198974609375,3454.344970703125,0.6771237222418047,0.6681034482758621,0.6821639898562976
54,860.0963745117188,3401.6396484375,0.6824109975326048,0.6711206896551725,0.6901944209636517
55,816.4896850585938,3371.896484375,0.6798554811420514,0.6719827586206897,0.687235841081995
56,771.0924682617188,3356.888671875,0.6833803313359182,0.6702586206896551,0.687658495350803
57,727.3193359375,3352.603759765625,0.6834684525907649,0.6689655172413793,0.680050718512257
58,681.6875610351562,3361.921875,0.6782692985548114,0.665948275862069,0.6762468300929839
59,635.5903930664062,3396.254638671875,0.6537715897074374,0.6396551724137931,0.6500422654268808
60,593.7960205078125,3440.733154296875,0.6474268593584772,0.6327586206896552,0.6382079459002535
61,557.0941772460938,3494.437255859375,0.6345611561508636,0.6211206896551724,0.6242603550295858
62,522.66943359375,3551.277587890625,0.6806485724356715,0.6685344827586207,0.6686390532544378
63,490.6773376464844,3614.032470703125,0.6140289037715897,0.6094827586206897,0.6060862214708369
64,524.2848510742188,3621.1259765625,0.6825872400422982,0.6780172413793103,0.6813186813186813
65,442.6792907714844,3625.979248046875,0.7460345435318999,0.740948275862069,0.7396449704142012
66,425.02349853515625,3633.61083984375,0.7822523792738808,0.7762931034482758,0.7730346576500423
67,407.96630859375,3637.247802734375,0.7859534719774409,0.781896551724138,0.7781065088757396
68,388.31719970703125,3632.6435546875,0.788332745858301,0.7866379310344828,0.7819103972950127
69,365.7705993652344,3618.1357421875,0.7908001409940077,0.7900862068965517,0.783178360101437
70,344.31756591796875,3616.299072265625,0.7944131124427212,0.7875,0.7848689771766695
71,325.5573425292969,3630.307861328125,0.7911526260133944,0.7905172413793103,0.7865595942519019
72,306.90625,3655.156005859375,0.7935318998942545,0.7849137931034482,0.7882502113271344
73,288.3178405761719,3692.458740234375,0.7956468100105746,0.7883620689655172,0.7916314454775993
74,274.412353515625,3737.418212890625,0.8010222065562214,0.7918103448275862,0.7916314454775993
75,262.7640686035156,3782.55810546875,0.8072788156503349,0.7974137931034483,0.8038884192730347
76,251.7180633544922,3826.0078125,0.8091293620021149,0.8008620689655173,0.8026204564666103
77,240.28875732421875,3869.62939453125,0.8107155445893549,0.8051724137931034,0.8060016906170753
78,228.97711181640625,3908.137451171875,0.8148572435671484,0.8047413793103448,0.8093829247675401
79,217.8499298095703,3946.486328125,0.8121254846669017,0.8012931034482759,0.8076923076923077
80,207.56655883789062,3962.082275390625,0.8227881565033486,0.8103448275862069,0.8153000845308538
81,198.4031524658203,3969.7314453125,0.8318646457525555,0.8198275862068966,0.8254437869822485
82,190.55943298339844,3972.283935546875,0.8269298554811421,0.8116379310344828,0.8191039729501268
83,183.36581420898438,3971.156982421875,0.8356538597109623,0.825,0.8305156382079459
84,176.51341247558594,3969.256103515625,0.835741980965809,0.8237068965517241,0.8296703296703297
85,169.97998046875,3968.270751953125,0.8348607684173422,0.825,0.8305156382079459
86,163.4556121826172,3969.60009765625,0.8372400422982024,0.8254310344827587,0.8296703296703297
