Epoch,Train Loss,Validation Loss,Train Accuracy,Validation Accuracy,Test Accuracy
1,291.1875305175781,17864.140625,0.7664786746563271,0.7724137931034483,0.7679628064243449
2,16733.734375,7839.41796875,0.8525731406415228,0.85,0.8486897717666948
3,8043.80322265625,29423.375,0.6831159675713783,0.6857758620689656,0.6830092983939138
4,28219.181640625,6978.58642578125,0.7573140641522735,0.7478448275862069,0.7447168216398986
5,6375.76953125,2518.641357421875,0.7924744448360944,0.7814655172413794,0.7912087912087912
6,2399.702880859375,1730.9044189453125,0.8427916813535424,0.8439655172413794,0.8448858833474218
7,1722.0828857421875,1892.827392578125,0.8385618611209024,0.8392241379310345,0.8385460693153001
8,1757.5150146484375,1454.5430908203125,0.8515156855833627,0.8538793103448276,0.8516483516483516
9,1339.312255859375,1538.7005615234375,0.8568029608741629,0.8538793103448276,0.8533389687235841
10,1520.3870849609375,1222.3468017578125,0.8355657384561156,0.834051724137931,0.8326289095519864
11,1284.9974365234375,761.2365112304688,0.8552167782869228,0.8508620689655172,0.8520710059171598
12,850.891845703125,728.9190063476562,0.8297497356362354,0.8241379310344827,0.8250211327134404
13,797.2813720703125,577.46875,0.8285160380683821,0.8206896551724138,0.8275570583262891
14,653.860107421875,424.3464050292969,0.8211138526612619,0.821551724137931,0.8178360101437024
15,491.9967041015625,364.5129699707031,0.7918575960521678,0.7952586206896551,0.7912087912087912
16,430.1589660644531,311.8545837402344,0.7450652097285866,0.7422413793103448,0.7468300929839391
17,339.7335205078125,322.7451477050781,0.7281459287980261,0.7245689655172414,0.7299239222316145
18,276.7173156738281,139.6023406982422,0.7333450828339796,0.728448275862069,0.7379543533389687
19,181.9764862060547,104.18109130859375,0.7411878745153331,0.7366379310344827,0.7396449704142012
20,162.47193908691406,109.84649658203125,0.737486781811773,0.7297413793103448,0.7320371935756551
21,173.76974487304688,132.4803009033203,0.7179238632358125,0.7107758620689655,0.7193575655114116
22,158.56382751464844,117.95030975341797,0.7514980613323934,0.75,0.7434488588334742
23,134.91336059570312,100.08551025390625,0.7824286217835742,0.7793103448275862,0.7730346576500423
24,123.63679504394531,100.78067779541016,0.8126542121959817,0.8073275862068966,0.8072696534234995
25,112.7213363647461,96.5871353149414,0.8149453648219951,0.8094827586206896,0.8110735418427726
26,100.90370178222656,88.48770141601562,0.8196157913288685,0.8116379310344828,0.8169907016060862
27,86.78309631347656,95.68743133544922,0.8215544589354953,0.8081896551724138,0.8157227387996618
28,74.8336181640625,98.47493743896484,0.8197039125837152,0.8081896551724138,0.8140321217244294
29,70.91348266601562,89.222412109375,0.8256961579132887,0.8189655172413793,0.8165680473372781
30,65.11898040771484,77.64584350585938,0.8325696157913288,0.8228448275862069,0.8207945900253593
31,59.60449981689453,67.84183502197266,0.837856891082129,0.8306034482758621,0.8275570583262891
32,54.730552673339844,60.088226318359375,0.8427916813535424,0.8327586206896552,0.834319526627219
33,47.706398010253906,53.115821838378906,0.8443778639407825,0.8362068965517241,0.8368554522400676
34,45.34663772583008,47.89956283569336,0.8454353189989425,0.8366379310344828,0.8368554522400676
35,41.94049072265625,42.867210388183594,0.8464927740571025,0.8379310344827586,0.8368554522400676
36,38.134315490722656,39.129669189453125,0.847726471624956,0.8418103448275862,0.8360101437024514
37,36.1430549621582,37.146514892578125,0.8486076841734226,0.8418103448275862,0.8377007607776839
38,33.76675796508789,33.98270797729492,0.8482551991540359,0.843103448275862,0.8389687235841082
39,30.93560218811035,30.41748046875,0.849577017976736,0.8439655172413794,0.8402366863905325
40,27.89674186706543,29.0140323638916,0.8500176242509694,0.8461206896551724,0.838123415046492
41,25.536693572998047,28.052555084228516,0.8503701092703561,0.846551724137931,0.8393913778529163
42,23.356185913085938,26.510726928710938,0.8499295029961227,0.846551724137931,0.8415046491969569
43,20.698564529418945,23.474830627441406,0.8507225942897427,0.8456896551724138,0.8427726120033813
44,18.930200576782227,21.62236213684082,0.8518681706027493,0.8461206896551724,0.8440405748098055
45,17.658287048339844,20.945669174194336,0.8518681706027493,0.8482758620689655,0.8453085376162299
46,16.322933197021484,19.30823516845703,0.8525731406415228,0.8469827586206896,0.8453085376162299
47,15.236393928527832,18.422698974609375,0.8527493831512161,0.8469827586206896,0.8457311918850381
48,14.011910438537598,17.896265029907227,0.8538068382093761,0.8474137931034482,0.8457311918850381
49,12.861064910888672,16.840349197387695,0.8542474444836095,0.8482758620689655,0.8474218089602705
50,11.963168144226074,15.725114822387695,0.8547761720126894,0.85,0.849112426035503
51,11.019227981567383,14.778626441955566,0.8548642932675361,0.8504310344827586,0.849112426035503
52,10.316548347473145,14.644436836242676,0.8547761720126894,0.8508620689655172,0.8482671174978867
53,9.38744831085205,14.556880950927734,0.8541593232287628,0.8517241379310345,0.8469991546914624
54,8.648500442504883,14.246248245239258,0.8534543531899894,0.8517241379310345,0.8465765004226543
55,8.445362091064453,13.780061721801758,0.8537187169545294,0.8512931034482759,0.8465765004226543
56,7.7214508056640625,13.308320999145508,0.8534543531899894,0.8512931034482759,0.8478444632290786
57,7.441555500030518,12.834601402282715,0.8538068382093761,0.8508620689655172,0.8478444632290786
58,7.025784492492676,12.23992919921875,0.8539830807190695,0.8504310344827586,0.8486897717666948
59,6.368823051452637,11.716997146606445,0.8546880507578428,0.8512931034482759,0.8499577345731192
60,5.810184955596924,11.198057174682617,0.8549524145223828,0.8508620689655172,0.8508030431107354
