Epoch,Train Loss,Validation Loss,Train Accuracy,Validation Accuracy,Test Accuracy
1,560400.0625,13784884.0,0.435583362707085,0.43060344827586206,0.4361792054099746
2,12961771.0,21054510.0,0.49568205851251324,0.4896551724137931,0.4911242603550296
3,17296794.0,34789956.0,0.5955234402537892,0.5892241379310345,0.5925612848689772
4,33205950.0,23563062.0,0.6748325696157913,0.6689655172413793,0.672865595942519
5,20090504.0,5679898.0,0.7110504053577723,0.7060344827586207,0.7045646661031276
6,4958346.0,377221.1875,0.8441135001762425,0.8413793103448276,0.8330515638207946
7,410005.9375,466720.5,0.8562742333450828,0.8538793103448276,0.852916314454776
8,470535.40625,736694.75,0.8545999295029961,0.85,0.8486897717666948
9,687208.875,1233245.75,0.8403242862178357,0.8366379310344828,0.834742180896027
10,1094278.625,1140259.0,0.8412054987663025,0.8400862068965518,0.8330515638207946
11,932465.875,805731.6875,0.8494007754670426,0.846551724137931,0.8448858833474218
12,729164.6875,539067.0625,0.8562742333450828,0.853448275862069,0.8533389687235841
13,567975.0,512652.625,0.8566267183644695,0.8543103448275862,0.852916314454776
14,545114.8125,580403.6875,0.8524850193866761,0.8508620689655172,0.849112426035503
15,601898.3125,613156.1875,0.8551286570320762,0.8504310344827586,0.8520710059171598
16,609014.625,593344.25,0.8547761720126894,0.8525862068965517,0.8533389687235841
17,579948.875,514713.5,0.8568029608741629,0.8538793103448276,0.8537616229923922
18,497595.875,421715.875,0.8571554458935495,0.8543103448275862,0.8533389687235841
19,399453.84375,335899.28125,0.8570673246387028,0.8525862068965517,0.8533389687235841
20,315214.0625,292810.4375,0.8552167782869228,0.8508620689655172,0.8516483516483516
21,279705.375,270368.8125,0.8537187169545294,0.846551724137931,0.849112426035503
22,285320.9375,231333.3125,0.8566267183644695,0.8538793103448276,0.852916314454776
23,238564.84375,200729.15625,0.8558336270708495,0.8530172413793103,0.8520710059171598
24,216206.03125,220197.578125,0.847462107860416,0.8469827586206896,0.8427726120033813
25,234240.671875,190638.1875,0.8489601691928093,0.8474137931034482,0.8444632290786137
26,202297.28125,144847.171875,0.8568910821290096,0.8543103448275862,0.8524936601859678
27,150412.109375,131960.125,0.8561861120902362,0.8517241379310345,0.8533389687235841
28,132400.6875,143836.625,0.8407648924920691,0.8306034482758621,0.8415046491969569
29,144811.859375,108464.0625,0.8458759252731759,0.8379310344827586,0.8436179205409975
30,116188.9765625,85501.2734375,0.8558336270708495,0.8521551724137931,0.8516483516483516
31,96716.359375,78341.0390625,0.8544236869933027,0.8517241379310345,0.8512256973795436
32,93579.0859375,71436.9609375,0.8526612618963694,0.846551724137931,0.8465765004226543
33,90193.4140625,61342.55078125,0.8535424744448361,0.846551724137931,0.8453085376162299
34,82889.15625,49468.171875,0.8542474444836095,0.8474137931034482,0.8448858833474218
35,72763.2109375,40310.90234375,0.8529256256609095,0.8482758620689655,0.8385460693153001
36,59315.0625,32949.375,0.8189989425449419,0.8172413793103448,0.8144547759932376
37,47474.671875,26805.09765625,0.8188227000352485,0.8155172413793104,0.812341504649197
38,37367.2734375,29517.38671875,0.8167959111737751,0.8146551724137931,0.8072696534234995
39,39126.87890625,23737.193359375,0.8169721536834684,0.8146551724137931,0.8085376162299239
40,33269.265625,21250.33984375,0.813359182234755,0.809051724137931,0.8047337278106509
41,27840.099609375,26069.109375,0.7815474092351075,0.775,0.7709213863060017
42,29999.07421875,26573.626953125,0.7566972153683469,0.7525862068965518,0.7489433643279797
43,29977.1640625,20202.287109375,0.7536129714487134,0.7435344827586207,0.7409129332206256
44,25768.1328125,16949.33203125,0.7465632710609799,0.7349137931034483,0.7371090448013525
45,21865.94140625,16852.806640625,0.7547585477617201,0.7426724137931034,0.753592561284869
46,19938.16796875,17608.640625,0.7484138174127599,0.7353448275862069,0.7557058326289096
47,17861.533203125,17575.43359375,0.75237927388086,0.7413793103448276,0.7531699070160609
48,16140.6474609375,17299.947265625,0.7586358829749735,0.7452586206896552,0.7540152155536771
49,16379.0732421875,16467.158203125,0.7581071554458936,0.7487068965517242,0.7578191039729502
50,16849.6484375,14565.955078125,0.7621607331688404,0.7487068965517242,0.7586644125105664
51,16299.4130859375,12595.359375,0.7581952767007403,0.7426724137931034,0.7603550295857988
52,14972.689453125,11169.1044921875,0.7498237574903066,0.7336206896551725,0.7561284868977177
53,13735.06640625,10107.65625,0.7408353894959464,0.7232758620689655,0.7451394759087067
54,13031.7236328125,9389.8564453125,0.7162495593937258,0.7068965517241379,0.7214708368554522
55,12865.2607421875,9052.2431640625,0.6913112442721184,0.684051724137931,0.6994928148774303
56,12235.1298828125,8901.3515625,0.6546528022559042,0.6396551724137931,0.6644125105663568
57,10929.515625,8836.2734375,0.6238984843144166,0.6090517241379311,0.6369399830938293
58,10192.7314453125,8801.740234375,0.6129714487134297,0.5969827586206896,0.625105663567202
59,9513.7373046875,8765.3916015625,0.6084772647162495,0.5948275862068966,0.6234150464919695
60,9043.041015625,8512.4521484375,0.6017800493479027,0.5883620689655172,0.6174978867286559
61,8447.0546875,8084.47998046875,0.5964927740571025,0.5793103448275863,0.6069315300084531
62,7790.4404296875,7681.2587890625,0.5945541064504759,0.5737068965517241,0.6027049873203719
63,7412.9228515625,7307.15771484375,0.5782516743038421,0.5616379310344828,0.5803043110735419
64,7130.87646484375,7112.88427734375,0.5721713077194219,0.5568965517241379,0.5743871513102282
65,6857.88525390625,6980.4130859375,0.5664434261543885,0.553448275862069,0.5680473372781065
66,6589.0439453125,6843.18115234375,0.5656503348607684,0.5525862068965517,0.569737954353339
67,6303.8193359375,6699.49267578125,0.5639760310186817,0.5586206896551724,0.5663567202028741
68,5966.76611328125,6565.3984375,0.5610680296087416,0.5573275862068966,0.5688926458157227
69,5684.68896484375,6408.29345703125,0.5615967571378216,0.5586206896551724,0.5710059171597633
70,5514.841796875,6253.9521484375,0.5619492421572083,0.5581896551724138,0.5693153000845309
71,5275.0927734375,6499.0,0.5615967571378216,0.5586206896551724,0.5676246830092984
72,5134.4765625,6641.47412109375,0.5586006344730349,0.5543103448275862,0.5638207945900253
73,4951.06005859375,6648.77001953125,0.5584243919633416,0.5474137931034483,0.5621301775147929
74,4766.3798828125,6554.25732421875,0.5585125132181882,0.5448275862068965,0.5629754860524091
75,4593.9033203125,6458.50537109375,0.5561332393373282,0.5418103448275862,0.5562130177514792
76,4460.60009765625,6359.06982421875,0.7678004934790271,0.7551724137931034,0.7582417582417582
77,4324.50537109375,6232.4716796875,0.7709728586535072,0.7551724137931034,0.7620456466610313
78,4206.33251953125,6190.416015625,0.7730877687698273,0.759051724137931,0.7658495350803043
79,4048.22314453125,6123.626953125,0.775026436376454,0.7594827586206897,0.7658495350803043
80,3897.314697265625,6043.73828125,0.777934437786394,0.7625,0.7650042265426881
81,3769.954833984375,5793.57080078125,0.7811068029608742,0.7668103448275863,0.772189349112426
82,3635.617919921875,5589.572265625,0.7832217130771942,0.7724137931034483,0.7751479289940828
83,3518.1669921875,5509.01171875,0.786482199506521,0.7737068965517241,0.7764158918005072
84,3407.99365234375,5437.97509765625,0.7887733521325344,0.7767241379310345,0.779374471682164
85,3306.14306640625,5375.58984375,0.7900951709552344,0.7767241379310345,0.7797971259509721
86,3215.414794921875,5302.0390625,0.789918928445541,0.7754310344827586,0.7797971259509721
87,3294.2138671875,5322.689453125,0.7893902009164611,0.775,0.7827557058326289
88,3017.66943359375,5264.49267578125,0.7909763835037011,0.7732758620689655,0.779374471682164
89,2927.507568359375,5208.28466796875,0.7918575960521678,0.7754310344827586,0.7810650887573964
90,2843.708740234375,5173.560546875,0.7926506873457878,0.7762931034482758,0.7836010143702451
91,2758.682373046875,5144.67626953125,0.7922982023264011,0.7793103448275862,0.7823330515638208
92,2677.549072265625,5179.87744140625,0.7932675361297145,0.7797413793103448,0.783178360101437
93,2610.083984375,5192.8349609375,0.7937081424039478,0.7797413793103448,0.783178360101437
94,2512.40185546875,5204.93310546875,0.7931794148748679,0.7780172413793104,0.7823330515638208
95,2473.023681640625,5061.45263671875,0.7932675361297145,0.7788793103448276,0.783178360101437
96,2402.212158203125,5013.89990234375,0.7932675361297145,0.7801724137931034,0.7890955198647507
97,2415.3623046875,5040.39892578125,0.7938843849136412,0.7827586206896552,0.790363482671175
98,2302.017822265625,5034.4208984375,0.7936200211491011,0.781896551724138,0.7907861369399831
99,2265.47265625,4986.90087890625,0.7935318998942545,0.7827586206896552,0.7920540997464074
100,2195.614013671875,4917.4189453125,0.7938843849136412,0.7827586206896552,0.7912087912087912
101,2191.583740234375,4891.25048828125,0.7945893549524146,0.7836206896551724,0.7912087912087912
102,2104.710205078125,4859.24072265625,0.8040183292210081,0.7926724137931035,0.7983939137785292
103,2120.83642578125,4726.43359375,0.8092174832569616,0.7943965517241379,0.7992392223161454
104,2033.7509765625,4601.345703125,0.8096580895311949,0.7961206896551725,0.7971259509721048
105,2105.33935546875,4534.40869140625,0.8079837856891082,0.7987068965517241,0.7958579881656804
106,2012.9443359375,4594.4765625,0.8074550581600282,0.8,0.7928994082840237
107,1926.170654296875,4602.27587890625,0.8059569968276348,0.7978448275862069,0.7950126796280642
108,1868.3458251953125,4609.07275390625,0.8065738456115615,0.7995689655172413,0.7958579881656804
109,1842.7652587890625,4607.48681640625,0.8080719069439549,0.7982758620689655,0.7971259509721048
110,1822.2060546875,4665.70263671875,0.8102749383151217,0.8043103448275862,0.7988165680473372
111,1774.0064697265625,4756.78466796875,0.8106274233345083,0.8043103448275862,0.7992392223161454
112,1719.2144775390625,4843.6611328125,0.809922453295735,0.8017241379310345,0.7988165680473372
113,1703.3046875,4764.2822265625,0.8106274233345083,0.8025862068965517,0.7988165680473372
114,1668.5596923828125,4690.9443359375,0.8105393020796616,0.8017241379310345,0.7983939137785292
115,1759.9178466796875,4727.73583984375,0.8107155445893549,0.8012931034482759,0.7988165680473372
116,1698.1480712890625,4870.75927734375,0.8097462107860416,0.7978448275862069,0.8009298393913779
117,1573.557861328125,5011.11962890625,0.809922453295735,0.7978448275862069,0.8030431107354185
118,1561.1522216796875,5087.4404296875,0.8085125132181882,0.7961206896551725,0.801352493660186
119,1598.7303466796875,4970.48193359375,0.8081600281988015,0.7965517241379311,0.7996618765849535
120,1488.5618896484375,4861.4013671875,0.8067500881212548,0.7974137931034483,0.7996618765849535
121,1484.7286376953125,4804.46044921875,0.7974092351075079,0.7887931034482759,0.7928994082840237
