Epoch,Train Loss,Validation Loss,Train Accuracy,Validation Accuracy,Test Accuracy
1,1129985024.0,72708202496.0,0.6146457525555163,0.6185344827586207,0.6001690617075233
2,55843266560.0,115514867712.0,0.5928798026083891,0.5780172413793103,0.5849535080304311
3,185490194432.0,105269395456.0,0.5803665844201621,0.5862068965517241,0.5862214708368555
4,80221691904.0,152423055360.0,0.4502996122664787,0.44655172413793104,0.4463229078613694
5,211581665280.0,61375111168.0,0.611561508635883,0.6060344827586207,0.6081994928148774
6,85996912640.0,44684865536.0,0.7153683468452591,0.7073275862068965,0.7087912087912088
7,35454312448.0,33861201920.0,0.6882270003524851,0.6849137931034482,0.6787827557058326
8,32104816640.0,5448225792.0,0.6662848078956645,0.659051724137931,0.6622992392223161
9,15380360192.0,16426286080.0,0.7704441311244272,0.7521551724137931,0.7578191039729502
10,22323066880.0,420996864.0,0.836006344730349,0.8297413793103449,0.8317836010143702
11,585474496.0,29725089792.0,0.8212019739161086,0.8211206896551724,0.8165680473372781
12,25516939264.0,26114482176.0,0.789654564681001,0.7892241379310345,0.7802197802197802
13,26647293952.0,3340120320.0,0.815474092351075,0.8120689655172414,0.805156382079459
14,4883096064.0,447603744.0,0.8538068382093761,0.8495689655172414,0.8469991546914624
15,596412160.0,8087777792.0,0.8069263306309482,0.7943965517241379,0.7988165680473372
16,10962717696.0,5695249920.0,0.8202326401127952,0.8094827586206896,0.8195266272189349
17,9096049664.0,564762304.0,0.8393549524145224,0.8435344827586206,0.8415046491969569
18,3139767040.0,3728345088.0,0.8138879097638351,0.8137931034482758,0.8055790363482671
19,7301127168.0,2867324416.0,0.8167959111737751,0.815948275862069,0.8081149619611158
20,3589032192.0,982433216.0,0.8255199154035954,0.8258620689655173,0.8207945900253593
21,1181436032.0,544281664.0,0.8463165315474093,0.846551724137931,0.8457311918850381
22,678607872.0,477419040.0,0.8555692633063094,0.8530172413793103,0.8533389687235841
23,606118848.0,514936576.0,0.8569792033838561,0.853448275862069,0.8533389687235841
24,660163200.0,590666048.0,0.8571554458935495,0.853448275862069,0.8533389687235841
25,756940608.0,677953152.0,0.8571554458935495,0.853448275862069,0.8533389687235841
26,857554816.0,760118528.0,0.8572435671483962,0.8543103448275862,0.8537616229923922
27,935716928.0,837739904.0,0.8572435671483962,0.8547413793103448,0.8537616229923922
28,992765632.0,900874240.0,0.8571554458935495,0.8547413793103448,0.8537616229923922
29,1023339968.0,980252352.0,0.8566267183644695,0.8543103448275862,0.8537616229923922
30,1043127232.0,982047936.0,0.8551286570320762,0.8512931034482759,0.8524936601859678
31,1022012352.0,932982656.0,0.8494888967218893,0.8461206896551724,0.8478444632290786
