Epoch,Train Loss,Validation Loss,Train Accuracy,Validation Accuracy,Test Accuracy
1,0.6530013084411621,22.582508087158203,0.8574198096580895,0.8547413793103448,0.8537616229923922
2,21.84662437438965,4.211406707763672,0.8574198096580895,0.8547413793103448,0.8537616229923922
3,4.082334041595459,0.7653318643569946,0.2381036305956997,0.2418103448275862,0.22950126796280643
4,0.7647703886032104,0.5577860474586487,0.8574198096580895,0.8547413793103448,0.8537616229923922
5,0.5417006015777588,1.7500097751617432,0.14258019034191047,0.14525862068965517,0.14623837700760778
6,1.7411271333694458,0.4871247410774231,0.8574198096580895,0.8547413793103448,0.8537616229923922
7,0.48502740263938904,0.4629949629306793,0.8574198096580895,0.8547413793103448,0.8537616229923922
8,0.46064063906669617,0.4317797124385834,0.8574198096580895,0.8547413793103448,0.8537616229923922
9,0.42757391929626465,0.42590686678886414,0.8574198096580895,0.8547413793103448,0.8537616229923922
10,0.41734182834625244,0.4688344895839691,0.8574198096580895,0.8547413793103448,0.8537616229923922
11,0.4560752511024475,0.4271707236766815,0.8574198096580895,0.8547413793103448,0.8537616229923922
12,0.4169631898403168,0.40303727984428406,0.8574198096580895,0.8547413793103448,0.8537616229923922
13,0.39607569575309753,0.4131888449192047,0.8574198096580895,0.8547413793103448,0.8537616229923922
14,0.40887707471847534,0.41221269965171814,0.8574198096580895,0.8547413793103448,0.8537616229923922
15,0.40771791338920593,0.40975844860076904,0.8574198096580895,0.8547413793103448,0.8537616229923922
16,0.4047431945800781,0.416035920381546,0.8574198096580895,0.8547413793103448,0.8537616229923922
17,0.4101572036743164,0.41431277990341187,0.8574198096580895,0.8547413793103448,0.8537616229923922
18,0.4086214303970337,0.4120365381240845,0.8574198096580895,0.8547413793103448,0.8537616229923922
19,0.40665605664253235,0.4112953245639801,0.8574198096580895,0.8547413793103448,0.8537616229923922
20,0.4061337411403656,0.4112894535064697,0.8574198096580895,0.8547413793103448,0.8537616229923922
21,0.4062412679195404,0.411392480134964,0.8574198096580895,0.8547413793103448,0.8537616229923922
22,0.40638411045074463,0.41153067350387573,0.8574198096580895,0.8547413793103448,0.8537616229923922
23,0.4065321683883667,0.41166502237319946,0.8574198096580895,0.8547413793103448,0.8537616229923922
24,0.40665701031684875,0.41177234053611755,0.8574198096580895,0.8547413793103448,0.8537616229923922
25,0.40675485134124756,0.41185858845710754,0.8574198096580895,0.8547413793103448,0.8537616229923922
26,0.406836599111557,0.4119235575199127,0.8574198096580895,0.8547413793103448,0.8537616229923922
27,0.40690183639526367,0.41196906566619873,0.8574198096580895,0.8547413793103448,0.8537616229923922
28,0.4069519639015198,0.4119979739189148,0.8574198096580895,0.8547413793103448,0.8537616229923922
29,0.40698903799057007,0.4120137691497803,0.8574198096580895,0.8547413793103448,0.8537616229923922
30,0.4070155918598175,0.4120199680328369,0.8574198096580895,0.8547413793103448,0.8537616229923922
31,0.4070338308811188,0.4120190739631653,0.8574198096580895,0.8547413793103448,0.8537616229923922
32,0.4070449769496918,0.41201287508010864,0.8574198096580895,0.8547413793103448,0.8537616229923922
33,0.4070494472980499,0.41200172901153564,0.8574198096580895,0.8547413793103448,0.8537616229923922
34,0.40704670548439026,0.41198569536209106,0.8574198096580895,0.8547413793103448,0.8537616229923922
35,0.4070360064506531,0.4119647443294525,0.8574198096580895,0.8547413793103448,0.8537616229923922
36,0.4070168435573578,0.41193893551826477,0.8574198096580895,0.8547413793103448,0.8537616229923922
37,0.4069892168045044,0.4119088649749756,0.8574198096580895,0.8547413793103448,0.8537616229923922
38,0.40695393085479736,0.4118749797344208,0.8574198096580895,0.8547413793103448,0.8537616229923922
39,0.4069123864173889,0.4118378162384033,0.8574198096580895,0.8547413793103448,0.8537616229923922
40,0.4068659543991089,0.41179752349853516,0.8574198096580895,0.8547413793103448,0.8537616229923922
41,0.40681567788124084,0.41175341606140137,0.8574198096580895,0.8547413793103448,0.8537616229923922
42,0.40676212310791016,0.4117042124271393,0.8574198096580895,0.8547413793103448,0.8537616229923922
43,0.4067049026489258,0.41164883971214294,0.8574198096580895,0.8547413793103448,0.8537616229923922
44,0.4066438376903534,0.4115864634513855,0.8574198096580895,0.8547413793103448,0.8537616229923922
45,0.4065781831741333,0.4115152657032013,0.8574198096580895,0.8547413793103448,0.8537616229923922
46,0.40650674700737,0.411437064409256,0.8574198096580895,0.8547413793103448,0.8537616229923922
47,0.40642938017845154,0.41132521629333496,0.8574198096580895,0.8547413793103448,0.8537616229923922
48,0.4063171148300171,0.4105303883552551,0.8574198096580895,0.8547413793103448,0.8537616229923922
49,0.405568391084671,0.41644343733787537,0.8574198096580895,0.8547413793103448,0.8537616229923922
50,0.41065239906311035,0.41032466292381287,0.8574198096580895,0.8547413793103448,0.8537616229923922
51,0.4055694341659546,0.4112502932548523,0.8574198096580895,0.8547413793103448,0.8537616229923922
52,0.4064962565898895,0.4112841486930847,0.8574198096580895,0.8547413793103448,0.8537616229923922
53,0.4065413475036621,0.41099807620048523,0.8574198096580895,0.8547413793103448,0.8537616229923922
54,0.4061862826347351,0.41073599457740784,0.8574198096580895,0.8547413793103448,0.8537616229923922
55,0.40581032633781433,0.4107016623020172,0.8574198096580895,0.8547413793103448,0.8537616229923922
56,0.40563806891441345,0.41087326407432556,0.8574198096580895,0.8547413793103448,0.8537616229923922
57,0.4056905508041382,0.41078057885169983,0.8574198096580895,0.8547413793103448,0.8537616229923922
58,0.40558311343193054,0.4103318452835083,0.8574198096580895,0.8547413793103448,0.8537616229923922
59,0.4052361249923706,0.4100286662578583,0.8574198096580895,0.8547413793103448,0.8537616229923922
60,0.4050901532173157,0.41001251339912415,0.8574198096580895,0.8547413793103448,0.8537616229923922
61,0.40516453981399536,0.4096319377422333,0.8574198096580895,0.8547413793103448,0.8537616229923922
62,0.40462079644203186,0.40978744626045227,0.8574198096580895,0.8547413793103448,0.8537616229923922
63,0.40458986163139343,0.40968960523605347,0.8574198096580895,0.8547413793103448,0.8537616229923922
64,0.4044533371925354,0.40936535596847534,0.8574198096580895,0.8547413793103448,0.8537616229923922
65,0.40460148453712463,0.4086516797542572,0.8574198096580895,0.8547413793103448,0.8537616229923922
66,0.4035991430282593,0.409155935049057,0.8574198096580895,0.8547413793103448,0.8537616229923922
67,0.4038177728652954,0.4078681468963623,0.8574198096580895,0.8547413793103448,0.8537616229923922
68,0.4028145670890808,0.4077136814594269,0.8574198096580895,0.8547413793103448,0.8537616229923922
69,0.40290510654449463,0.40698760747909546,0.8574198096580895,0.8547413793103448,0.8537616229923922
70,0.4018762409687042,0.4071696102619171,0.8574198096580895,0.8547413793103448,0.8537616229923922
71,0.4018368721008301,0.4058363139629364,0.8574198096580895,0.8547413793103448,0.8537616229923922
72,0.4008525013923645,0.40545913577079773,0.8574198096580895,0.8547413793103448,0.8537616229923922
73,0.40057843923568726,0.4052243232727051,0.8574198096580895,0.8547413793103448,0.8537616229923922
74,0.39990127086639404,0.4039511978626251,0.8574198096580895,0.8547413793103448,0.8537616229923922
75,0.39880552887916565,0.40345874428749084,0.8574198096580895,0.8547413793103448,0.8537616229923922
76,0.398612916469574,0.4031040072441101,0.8574198096580895,0.8547413793103448,0.8537616229923922
77,0.3977428674697876,0.4015085697174072,0.8574198096580895,0.8547413793103448,0.8537616229923922
78,0.39642447233200073,0.40077832341194153,0.8574198096580895,0.8547413793103448,0.8537616229923922
79,0.3958475589752197,0.4013670086860657,0.8574198096580895,0.8547413793103448,0.8537616229923922
80,0.39584705233573914,0.40013161301612854,0.8574198096580895,0.8547413793103448,0.8537616229923922
81,0.3954285979270935,0.3993588387966156,0.8574198096580895,0.8547413793103448,0.8537616229923922
82,0.39387184381484985,0.3971233069896698,0.8574198096580895,0.8547413793103448,0.8537616229923922
83,0.39201584458351135,0.3966969847679138,0.8574198096580895,0.8547413793103448,0.8537616229923922
84,0.39182329177856445,0.3986046016216278,0.8574198096580895,0.8547413793103448,0.8537616229923922
85,0.3928883671760559,0.3968336284160614,0.8574198096580895,0.8547413793103448,0.8537616229923922
86,0.39220917224884033,0.3949284553527832,0.8574198096580895,0.8547413793103448,0.8537616229923922
87,0.3894540071487427,0.393282026052475,0.8574198096580895,0.8547413793103448,0.8537616229923922
88,0.3879750370979309,0.3940790891647339,0.8574198096580895,0.8547413793103448,0.8537616229923922
89,0.38939565420150757,0.3960205316543579,0.8574198096580895,0.8547413793103448,0.8537616229923922
90,0.39018726348876953,0.3913072943687439,0.8574198096580895,0.8547413793103448,0.8537616229923922
91,0.38643690943717957,0.3900788724422455,0.8574198096580895,0.8547413793103448,0.8537616229923922
92,0.38507044315338135,0.39286038279533386,0.8574198096580895,0.8547413793103448,0.8537616229923922
93,0.3871040642261505,0.3922789990901947,0.8574198096580895,0.8547413793103448,0.8537616229923922
94,0.38772818446159363,0.3905048370361328,0.8574198096580895,0.8547413793103448,0.8537616229923922
95,0.3848448097705841,0.3882007896900177,0.8574198096580895,0.8547413793103448,0.8537616229923922
96,0.38336488604545593,0.3897162675857544,0.8574198096580895,0.8547413793103448,0.8537616229923922
97,0.384003221988678,0.3886248767375946,0.8574198096580895,0.8547413793103448,0.8537616229923922
98,0.3839758336544037,0.3892451524734497,0.8574198096580895,0.8547413793103448,0.8537616229923922
99,0.3834616243839264,0.38523387908935547,0.8574198096580895,0.8547413793103448,0.8537616229923922
100,0.38029468059539795,0.38426265120506287,0.8574198096580895,0.8547413793103448,0.8537616229923922
101,0.3791818916797638,0.38594189286231995,0.8574198096580895,0.8547413793103448,0.8537616229923922
102,0.38030847907066345,0.3860294818878174,0.8574198096580895,0.8547413793103448,0.8537616229923922
103,0.3813849091529846,0.38769209384918213,0.8574198096580895,0.8547413793103448,0.8537616229923922
104,0.3818068206310272,0.38308605551719666,0.8574198096580895,0.8547413793103448,0.8537616229923922
105,0.37822872400283813,0.38165298104286194,0.8574198096580895,0.8547413793103448,0.8537616229923922
106,0.3764957785606384,0.38313713669776917,0.8574198096580895,0.8547413793103448,0.8537616229923922
107,0.37753790616989136,0.38358765840530396,0.8574198096580895,0.8547413793103448,0.8537616229923922
108,0.3789294958114624,0.38548022508621216,0.8574198096580895,0.8547413793103448,0.8537616229923922
109,0.3795873820781708,0.3808426260948181,0.8574198096580895,0.8547413793103448,0.8537616229923922
110,0.37598055601119995,0.379483699798584,0.8574198096580895,0.8547413793103448,0.8537616229923922
111,0.37432390451431274,0.38097670674324036,0.8574198096580895,0.8547413793103448,0.8537616229923922
112,0.375386118888855,0.38136395812034607,0.8574198096580895,0.8547413793103448,0.8537616229923922
113,0.37668484449386597,0.3833443820476532,0.8574198096580895,0.8547413793103448,0.8537616229923922
114,0.37746700644493103,0.3792247772216797,0.8574198096580895,0.8547413793103448,0.8537616229923922
115,0.3743972182273865,0.37780603766441345,0.8574198096580895,0.8547413793103448,0.8537616229923922
116,0.37254786491394043,0.3782821297645569,0.8574198096580895,0.8547413793103448,0.8537616229923922
