Epoch,Train Loss,Validation Loss,Train Accuracy,Validation Accuracy,Test Accuracy
1,3.116716146469116,3.757903814315796,0.8574198096580895,0.8547413793103448,0.8537616229923922
2,3.5708141326904297,0.34031131863594055,0.8574198096580895,0.8547413793103448,0.8537616229923922
3,0.3340073525905609,0.46546611189842224,0.8572435671483962,0.8547413793103448,0.852916314454776
4,0.4640492796897888,0.3918617367744446,0.8574198096580895,0.8547413793103448,0.8537616229923922
5,0.38663849234580994,0.41591882705688477,0.8574198096580895,0.8547413793103448,0.8537616229923922
6,0.40991199016571045,0.41415128111839294,0.8574198096580895,0.8547413793103448,0.8537616229923922
7,0.40726250410079956,0.4072590172290802,0.8574198096580895,0.8547413793103448,0.8537616229923922
8,0.4017142057418823,0.4066653251647949,0.8574198096580895,0.8547413793103448,0.8537616229923922
9,0.40234842896461487,0.41098567843437195,0.8574198096580895,0.8547413793103448,0.8537616229923922
10,0.40679749846458435,0.4126608371734619,0.8574198096580895,0.8547413793103448,0.8537616229923922
11,0.40832003951072693,0.4129750430583954,0.8574198096580895,0.8547413793103448,0.8537616229923922
12,0.4084393382072449,0.41351622343063354,0.8574198096580895,0.8547413793103448,0.8537616229923922
13,0.40871262550354004,0.4143367111682892,0.8574198096580895,0.8547413793103448,0.8537616229923922
14,0.40934401750564575,0.41516807675361633,0.8574198096580895,0.8547413793103448,0.8537616229923922
15,0.4100377559661865,0.41544005274772644,0.8574198096580895,0.8547413793103448,0.8537616229923922
16,0.41029390692710876,0.4150763750076294,0.8574198096580895,0.8547413793103448,0.8537616229923922
17,0.41001543402671814,0.41444578766822815,0.8574198096580895,0.8547413793103448,0.8537616229923922
18,0.40955692529678345,0.414192795753479,0.8574198096580895,0.8547413793103448,0.8537616229923922
19,0.40953463315963745,0.4144219756126404,0.8574198096580895,0.8547413793103448,0.8537616229923922
20,0.4098905920982361,0.41439560055732727,0.8574198096580895,0.8547413793103448,0.8537616229923922
21,0.4098545014858246,0.41426658630371094,0.8574198096580895,0.8547413793103448,0.8537616229923922
22,0.40965980291366577,0.4142233729362488,0.8574198096580895,0.8547413793103448,0.8537616229923922
23,0.4095247685909271,0.4143417477607727,0.8574198096580895,0.8547413793103448,0.8537616229923922
24,0.4095363914966583,0.41438058018684387,0.8574198096580895,0.8547413793103448,0.8537616229923922
25,0.40949541330337524,0.41169753670692444,0.8574198096580895,0.8547413793103448,0.8537616229923922
26,0.4065879285335541,0.39805135130882263,0.8574198096580895,0.8547413793103448,0.8537616229923922
27,0.39199426770210266,0.3867346942424774,0.8574198096580895,0.8547413793103448,0.8537616229923922
28,0.3838399648666382,0.37645792961120605,0.8574198096580895,0.8547413793103448,0.8537616229923922
29,0.37214940786361694,0.37224316596984863,0.8574198096580895,0.8547413793103448,0.8537616229923922
30,0.3677009046077728,0.3665023446083069,0.8574198096580895,0.8547413793103448,0.8537616229923922
31,0.3606238067150116,0.35807132720947266,0.8574198096580895,0.8547413793103448,0.8537616229923922
32,0.35121557116508484,0.35048890113830566,0.8574198096580895,0.8547413793103448,0.8537616229923922
33,0.34245648980140686,0.34394195675849915,0.8574198096580895,0.8547413793103448,0.8537616229923922
34,0.3341616690158844,0.3335098624229431,0.8574198096580895,0.8547413793103448,0.8537616229923922
35,0.32299497723579407,0.3200788199901581,0.8574198096580895,0.8547413793103448,0.8537616229923922
36,0.31149357557296753,0.3080691695213318,0.8574198096580895,0.8547413793103448,0.8537616229923922
37,0.3000641465187073,0.28832149505615234,0.8574198096580895,0.8547413793103448,0.8537616229923922
38,0.28361275792121887,0.27601468563079834,0.8574198096580895,0.8547413793103448,0.8537616229923922
39,0.27603158354759216,0.2978564500808716,0.8574198096580895,0.8547413793103448,0.8537616229923922
40,0.299797385931015,0.2715127170085907,0.8574198096580895,0.8547413793103448,0.8537616229923922
41,0.2845149338245392,0.27103951573371887,0.8574198096580895,0.8547413793103448,0.8537616229923922
42,0.2740461230278015,0.2712974548339844,0.8574198096580895,0.8547413793103448,0.8537616229923922
43,0.27316707372665405,0.26463520526885986,0.8574198096580895,0.8547413793103448,0.8537616229923922
