Epoch,Train Loss,Validation Loss,Train Accuracy,Validation Accuracy,Test Accuracy
1,0.9607138633728027,866.849609375,0.8574198096580895,0.8547413793103448,0.8537616229923922
2,852.5974731445312,15.439290046691895,0.14258019034191047,0.14525862068965517,0.14623837700760778
3,15.326869010925293,4.661625862121582,0.8574198096580895,0.8547413793103448,0.8537616229923922
4,4.578176021575928,13.500994682312012,0.14258019034191047,0.14525862068965517,0.14623837700760778
5,13.4057035446167,2.401890277862549,0.8574198096580895,0.8547413793103448,0.8537616229923922
6,2.3708229064941406,1.3927847146987915,0.6302432146633768,0.6280172413793104,0.6259509721048182
7,1.390364170074463,1.3394544124603271,0.14266831159675714,0.14525862068965517,0.14623837700760778
8,1.3427499532699585,0.6940045356750488,0.14258019034191047,0.14525862068965517,0.14623837700760778
9,0.6940109729766846,0.5107465386390686,0.8574198096580895,0.8547413793103448,0.8537616229923922
10,0.502026379108429,0.6704187989234924,0.8574198096580895,0.8547413793103448,0.8537616229923922
11,0.6582522392272949,0.6974462866783142,0.8574198096580895,0.8547413793103448,0.8537616229923922
12,0.6847463250160217,0.4909282922744751,0.8574198096580895,0.8547413793103448,0.8537616229923922
13,0.4827158749103546,1.1132259368896484,0.14258019034191047,0.14525862068965517,0.14623837700760778
14,1.1156498193740845,0.5276806354522705,0.8574198096580895,0.8547413793103448,0.8537616229923922
15,0.5185508728027344,0.9087814092636108,0.8574198096580895,0.8547413793103448,0.8537616229923922
16,0.8920602202415466,1.0613019466400146,0.8574198096580895,0.8547413793103448,0.8537616229923922
17,1.0417449474334717,1.1146385669708252,0.8574198096580895,0.8547413793103448,0.8537616229923922
18,1.0940942764282227,1.1091136932373047,0.8574198096580895,0.8547413793103448,0.8537616229923922
19,1.0886715650558472,1.047621726989746,0.8574198096580895,0.8547413793103448,0.8537616229923922
20,1.0283182859420776,0.743632435798645,0.8574198096580895,0.8547413793103448,0.8537616229923922
21,0.7300351858139038,0.6913105249404907,0.8574198096580895,0.8547413793103448,0.8537616229923922
22,0.6912966370582581,0.5482823848724365,0.8574198096580895,0.8547413793103448,0.8537616229923922
23,0.5386762619018555,0.6608679294586182,0.8574198096580895,0.8547413793103448,0.8537616229923922
24,0.6488917469978333,0.6831552386283875,0.8574198096580895,0.8547413793103448,0.8537616229923922
25,0.6707363724708557,0.6166123151779175,0.8574198096580895,0.8547413793103448,0.8537616229923922
26,0.6055350303649902,0.4858562648296356,0.8574198096580895,0.8547413793103448,0.8537616229923922
27,0.477780282497406,0.4548652470111847,0.8574198096580895,0.8547413793103448,0.8537616229923922
28,0.4521057605743408,0.5128898620605469,0.8574198096580895,0.8547413793103448,0.8537616229923922
29,0.5111273527145386,0.44442102313041687,0.8574198096580895,0.8547413793103448,0.8537616229923922
30,0.44140389561653137,0.4157695770263672,0.8574198096580895,0.8547413793103448,0.8537616229923922
31,0.4106168746948242,0.432380348443985,0.8574198096580895,0.8547413793103448,0.8537616229923922
32,0.42608916759490967,0.441576212644577,0.8574198096580895,0.8547413793103448,0.8537616229923922
33,0.4348980188369751,0.4315530061721802,0.8574198096580895,0.8547413793103448,0.8537616229923922
34,0.42530035972595215,0.41618120670318604,0.8574198096580895,0.8547413793103448,0.8537616229923922
35,0.4109705984592438,0.41906672716140747,0.8574198096580895,0.8547413793103448,0.8537616229923922
36,0.41503190994262695,0.43057557940483093,0.8574198096580895,0.8547413793103448,0.8537616229923922
37,0.42712166905403137,0.4214324653148651,0.8574198096580895,0.8547413793103448,0.8537616229923922
38,0.41755378246307373,0.4145549237728119,0.8574198096580895,0.8547413793103448,0.8537616229923922
39,0.4096715450286865,0.4222990870475769,0.8574198096580895,0.8547413793103448,0.8537616229923922
40,0.4165530800819397,0.4272612929344177,0.8574198096580895,0.8547413793103448,0.8537616229923922
41,0.4212229251861572,0.4213870167732239,0.8574198096580895,0.8547413793103448,0.8537616229923922
42,0.4157029986381531,0.41456711292266846,0.8574198096580895,0.8547413793103448,0.8537616229923922
43,0.40967854857444763,0.4181109070777893,0.8574198096580895,0.8547413793103448,0.8537616229923922
44,0.4140012264251709,0.4214538633823395,0.8574198096580895,0.8547413793103448,0.8537616229923922
45,0.4175763726234436,0.41588491201400757,0.8574198096580895,0.8547413793103448,0.8537616229923922
46,0.4115454852581024,0.41527679562568665,0.8574198096580895,0.8547413793103448,0.8537616229923922
47,0.4102061688899994,0.419825941324234,0.8574198096580895,0.8547413793103448,0.8537616229923922
48,0.41425737738609314,0.4199694097042084,0.8574198096580895,0.8547413793103448,0.8537616229923922
49,0.41438961029052734,0.41568514704704285,0.8574198096580895,0.8547413793103448,0.8537616229923922
50,0.41054534912109375,0.4148150384426117,0.8574198096580895,0.8547413793103448,0.8537616229923922
51,0.41028615832328796,0.41749489307403564,0.8574198096580895,0.8547413793103448,0.8537616229923922
52,0.4133313298225403,0.41616860032081604,0.8574198096580895,0.8547413793103448,0.8537616229923922
53,0.41186559200286865,0.4144141376018524,0.8574198096580895,0.8547413793103448,0.8537616229923922
54,0.40962105989456177,0.4164286255836487,0.8574198096580895,0.8547413793103448,0.8537616229923922
55,0.41118624806404114,0.4158896803855896,0.8574198096580895,0.8547413793103448,0.8537616229923922
56,0.4107193052768707,0.4178353548049927,0.8574198096580895,0.8547413793103448,0.8537616229923922
57,0.41370218992233276,0.4193449318408966,0.8574198096580895,0.8547413793103448,0.8537616229923922
58,0.41381505131721497,0.41971084475517273,0.8574198096580895,0.8547413793103448,0.8537616229923922
59,0.4141513407230377,0.4147688150405884,0.8574198096580895,0.8547413793103448,0.8537616229923922
60,0.409812331199646,0.41568437218666077,0.8574198096580895,0.8547413793103448,0.8537616229923922
