Epoch,Train Loss,Validation Loss,Train Accuracy,Validation Accuracy,Test Accuracy
1,40748.3984375,1796952.375,0.6014275643285161,0.5956896551724138,0.591715976331361
2,1611848.875,2845680.0,0.649101163200564,0.6586206896551724,0.6538461538461539
3,2492090.0,1786989.25,0.5611561508635883,0.5568965517241379,0.5680473372781065
4,1672274.5,402681.75,0.7189813182939725,0.7258620689655172,0.7324598478444633
5,377605.8125,528846.6875,0.7205675008812126,0.7245689655172414,0.727810650887574
6,485557.375,77280.1484375,0.8176771237222418,0.8168103448275862,0.812764158918005
7,64231.94140625,53037.8984375,0.8206732463870285,0.819396551724138,0.812341504649197
8,49434.68359375,61536.3984375,0.8478145928798027,0.8448275862068966,0.841927303465765
9,55206.6328125,58501.54296875,0.8514275643285161,0.846551724137931,0.8469991546914624
10,52491.8203125,42820.8046875,0.8525731406415228,0.8491379310344828,0.8512256973795436
11,41647.89453125,30155.00390625,0.8546880507578428,0.8538793103448276,0.8550295857988166
12,30211.341796875,20833.07421875,0.8562742333450828,0.8547413793103448,0.8533389687235841
13,22613.5859375,16397.08984375,0.8555692633063094,0.8530172413793103,0.8512256973795436
14,19483.236328125,19460.80859375,0.8513394430736694,0.8456896551724138,0.8444632290786137
15,21842.552734375,17713.162109375,0.8488720479379627,0.8426724137931034,0.8440405748098055
16,21417.908203125,18614.068359375,0.8482551991540359,0.8413793103448276,0.8406593406593407
17,20989.095703125,19472.326171875,0.8503701092703561,0.8461206896551724,0.8415046491969569
18,20273.861328125,19763.43359375,0.8468452590764892,0.8448275862068966,0.8402366863905325
19,18654.494140625,20934.76171875,0.8459640465280226,0.8422413793103448,0.8398140321217245
20,18436.017578125,15379.8671875,0.8518681706027493,0.8478448275862069,0.8423499577345731
21,14740.88671875,13712.7900390625,0.8520444131124427,0.8456896551724138,0.8436179205409975
22,14326.8271484375,11957.7529296875,0.8493126542121959,0.846551724137931,0.8444632290786137
23,13197.1982421875,9619.986328125,0.8294853718716955,0.8318965517241379,0.8288250211327134
24,11302.462890625,9383.0107421875,0.7916813535424745,0.7969827586206897,0.7954353338968724
25,10699.494140625,7716.84912109375,0.7937081424039478,0.7995689655172413,0.7988165680473372
26,8348.490234375,6338.1572265625,0.7835741980965809,0.7875,0.7912087912087912
27,6765.67626953125,5970.85693359375,0.7884208671131477,0.7887931034482759,0.7924767540152156
28,5895.7939453125,5683.7666015625,0.763306309481847,0.7607758620689655,0.7662721893491125
29,5749.7080078125,5049.26171875,0.636059217483257,0.6306034482758621,0.6420118343195266
30,5069.24853515625,4832.15234375,0.6257490306661967,0.6241379310344828,0.6348267117497887
31,4769.39306640625,4560.59033203125,0.6308600634473035,0.6331896551724138,0.6428571428571429
32,4269.1162109375,4434.00537109375,0.6937786394078251,0.6969827586206897,0.6918850380388842
33,4117.43798828125,4415.365234375,0.6936023968981319,0.6939655172413793,0.6914623837700761
34,4072.51611328125,4243.37841796875,0.6973916108565386,0.6974137931034483,0.6969568892645815
35,3894.51416015625,3864.74658203125,0.7183644695100458,0.7185344827586206,0.7180896027049873
36,3539.525634765625,3507.739501953125,0.7068205851251321,0.7081896551724138,0.7016060862214708
37,3184.989013671875,3348.407470703125,0.7248854423686993,0.7245689655172414,0.7223161453930684
38,2934.696044921875,3282.64208984375,0.7237398660556926,0.718103448275862,0.7214708368554522
39,2757.572021484375,3089.4423828125,0.7236517448008459,0.7176724137931034,0.7210481825866442
40,2476.96826171875,2919.069580078125,0.7323757490306662,0.7318965517241379,0.7328825021132713
41,2204.8603515625,2878.543701171875,0.7860415932322876,0.7728448275862069,0.7797971259509721
42,2051.6884765625,2834.165283203125,0.787539654564681,0.775,0.7772612003381234
43,1917.95068359375,2642.74951171875,0.7845435318998942,0.7754310344827586,0.7743026204564666
44,1730.640869140625,2490.242919921875,0.7822523792738808,0.7801724137931034,0.7768385460693153
45,1584.45947265625,2428.978759765625,0.7796087416284808,0.7810344827586206,0.7704987320371935
46,1524.857421875,2339.717529296875,0.7782869228057807,0.7831896551724138,0.7700760777683855
47,1441.4573974609375,2261.286865234375,0.7736164962989073,0.775,0.7704987320371935
48,1368.68017578125,2196.54736328125,0.7728234050052872,0.7728448275862069,0.7713440405748098
49,1273.5869140625,2116.0908203125,0.775026436376454,0.7732758620689655,0.7692307692307693
50,1192.4722900390625,2041.61572265625,0.7802255904124075,0.7793103448275862,0.7776838546069316
51,1128.919189453125,1993.12353515625,0.7856891082129009,0.7797413793103448,0.7827557058326289
52,1100.5162353515625,1972.7933349609375,0.8065738456115615,0.7969827586206897,0.801352493660186
53,1035.4908447265625,1922.81640625,0.8041945717307014,0.7939655172413793,0.8043110735418427
54,956.7518310546875,1877.0433349609375,0.8022559041240748,0.7978448275862069,0.801352493660186
55,895.5996704101562,1832.1383056640625,0.7996122664786747,0.7956896551724137,0.7996618765849535
56,853.4835815429688,1769.0562744140625,0.800052872752908,0.7956896551724137,0.8017751479289941
57,803.3421630859375,1698.947998046875,0.8041945717307014,0.8,0.8060016906170753
58,747.45947265625,1636.2257080078125,0.8063976031018681,0.8021551724137931,0.8009298393913779
59,708.9182739257812,1576.34375,0.8059569968276348,0.8043103448275862,0.8009298393913779
60,685.4151611328125,1523.746337890625,0.8093937257666549,0.8077586206896552,0.805156382079459
61,649.8779296875,1456.96923828125,0.8113323933732817,0.805603448275862,0.8034657650042265
62,603.3778076171875,1394.5035400390625,0.810979908353895,0.8060344827586207,0.8081149619611158
63,572.1727294921875,1350.49560546875,0.8090412407472682,0.8099137931034482,0.8102282333051564
64,552.6741943359375,1318.596923828125,0.8104511808248149,0.8077586206896552,0.8081149619611158
65,541.3759155273438,1328.4642333984375,0.8106274233345083,0.8077586206896552,0.8072696534234995
66,507.8451843261719,1342.7587890625,0.8116848783926683,0.8068965517241379,0.8114961961115807
67,494.6615295410156,1343.4931640625,0.8116848783926683,0.8077586206896552,0.8089602704987321
